,time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol,date
892,1572739200,183.42,181.02,183.26,1645443.11,299527547.75,182.03,multiply,BTC,2019-11-03
893,1572825600,189.84,185.23,182.03,2840818.52,529141782.76,186.26,multiply,BTC,2019-11-04
894,1572912000,191.32,183.68,186.26,2912285.73,550391641.52,188.99,multiply,BTC,2019-11-05
895,1572998400,193.4,188.91,188.99,1997261.0,381966467.95,191.25,multiply,BTC,2019-11-06
896,1573084800,188.87,185.64,191.25,1620394.79,302159116.09,186.47,multiply,BTC,2019-11-07
897,1573171200,183.96,176.76,186.47,1876679.71,344566742.79,183.6,multiply,BTC,2019-11-08
898,1573257600,185.71,183.33,183.6,1792345.9,331902613.43,185.18,multiply,BTC,2019-11-09
899,1573344000,194.85,188.52,185.18,1967631.72,372531006.18,189.33,multiply,BTC,2019-11-10
900,1573430400,187.18,182.38,189.33,1505414.44,278104215.94,184.74,multiply,BTC,2019-11-11
901,1573516800,188.82,186.18,184.74,1449981.22,271229529.72,187.06,multiply,BTC,2019-11-12
902,1573603200,189.25,185.48,187.06,1569220.48,295049483.62,188.02,multiply,BTC,2019-11-13
903,1573689600,185.86,183.35,188.02,1675407.81,309501736.46,184.73,multiply,BTC,2019-11-14
904,1573776000,181.99,177.67,184.73,1707961.8,307359873.79,179.96,multiply,BTC,2019-11-15
905,1573862400,183.75,180.43,179.96,1327064.52,242378010.81,182.64,multiply,BTC,2019-11-16
906,1573948800,184.95,181.8,182.64,1524136.66,280594098.04,184.1,multiply,BTC,2019-11-17
907,1574035200,178.38,175.68,184.1,1821248.0,324429797.3,178.14,multiply,BTC,2019-11-18
908,1574121600,177.07,173.98,178.14,1799691.24,316618094.51,175.93,multiply,BTC,2019-11-19
909,1574208000,176.6,173.77,175.93,1421330.95,248249504.54,174.66,multiply,BTC,2019-11-20
910,1574294400,165.47,159.14,174.66,2379873.48,383454674.86,161.12,multiply,BTC,2019-11-21
911,1574380800,154.67,148.18,161.12,4238339.8,635753318.04,150.0,multiply,BTC,2019-11-22
912,1574467200,154.49,149.72,150.0,1919617.42,292618829.45,152.44,multiply,BTC,2019-11-23
913,1574553600,145.25,140.13,152.44,1755418.25,246588734.95,140.47,multiply,BTC,2019-11-24
914,1574640000,150.12,143.69,140.47,3500174.72,512193569.93,146.33,multiply,BTC,2019-11-25
915,1574726400,149.28,145.84,146.33,2324338.15,343314660.38,147.7,multiply,BTC,2019-11-26
916,1574812800,156.58,152.59,147.7,2654231.01,406203726.11,153.04,multiply,BTC,2019-11-27
917,1574899200,152.79,149.14,153.04,2177473.91,329295341.5,151.23,multiply,BTC,2019-11-28
918,1574985600,160.13,153.68,151.23,2323684.94,360349682.33,155.08,multiply,BTC,2019-11-29
919,1575072000,153.18,150.0,155.08,1903183.25,289362154.0,152.04,multiply,BTC,2019-11-30
920,1575158400,152.94,148.04,152.04,2329309.65,352262433.35,151.23,multiply,BTC,2019-12-01
921,1575244800,150.59,147.81,151.23,1856390.8,276974913.02,149.2,multiply,BTC,2019-12-02
922,1575331200,150.66,147.22,149.2,1597602.09,235905745.43,147.66,multiply,BTC,2019-12-03
923,1575417600,146.82,141.2,147.66,2301620.42,335275283.08,145.67,multiply,BTC,2019-12-04
924,1575504000,150.73,146.73,145.67,2095347.31,310859865.18,148.36,multiply,BTC,2019-12-05
925,1575590400,153.06,148.75,148.36,2023506.98,301614232.75,149.06,multiply,BTC,2019-12-06
926,1575676800,148.87,146.31,149.06,1916952.96,282782578.16,147.52,multiply,BTC,2019-12-07
927,1575763200,151.55,147.85,147.52,2035050.22,307180236.24,150.94,multiply,BTC,2019-12-08
928,1575849600,148.56,145.47,150.94,2460246.3,362952616.65,147.53,multiply,BTC,2019-12-09
929,1575936000,146.34,143.66,147.53,2622062.84,382196798.55,145.76,multiply,BTC,2019-12-10
930,1576022400,146.33,142.65,145.76,1698774.16,243561335.45,143.37,multiply,BTC,2019-12-11
931,1576108800,145.21,141.32,143.37,1370822.53,198566010.61,144.85,multiply,BTC,2019-12-12
932,1576195200,146.32,143.71,144.85,1260895.58,182667599.49,144.87,multiply,BTC,2019-12-13
933,1576281600,142.6,139.98,144.87,1089691.78,154769596.29,142.03,multiply,BTC,2019-12-14
934,1576368000,143.72,141.79,142.03,1074097.58,153294265.6,142.72,multiply,BTC,2019-12-15
935,1576454400,138.57,130.5,142.72,2288010.43,304103010.61,132.91,multiply,BTC,2019-12-16
936,1576540800,128.2,121.04,132.91,2372137.92,289951572.14,122.23,multiply,BTC,2019-12-17
937,1576627200,137.06,131.67,122.23,3030302.69,403409568.33,133.13,multiply,BTC,2019-12-18
938,1576713600,131.23,125.86,133.13,1979782.32,253852334.83,128.22,multiply,BTC,2019-12-19
939,1576800000,129.45,127.72,128.22,1172652.48,150611732.4,128.44,multiply,BTC,2019-12-20
940,1576886400,128.3,126.94,128.44,1073799.3,136843442.96,127.44,multiply,BTC,2019-12-21
941,1576972800,136.44,132.23,127.44,1914929.41,253363176.6,132.31,multiply,BTC,2019-12-22
942,1577059200,130.19,126.31,132.31,2530152.22,323848609.57,128.0,multiply,BTC,2019-12-23
943,1577145600,128.95,126.05,128.0,1917134.36,245133666.21,127.86,multiply,BTC,2019-12-24
944,1577232000,126.91,123.81,127.86,1935398.76,241861348.44,124.97,multiply,BTC,2019-12-25
945,1577318400,128.43,124.4,124.97,2025008.52,254385658.57,125.62,multiply,BTC,2019-12-26
946,1577404800,127.09,125.13,125.62,2117705.95,267596594.43,126.36,multiply,BTC,2019-12-27
947,1577491200,129.42,126.94,126.36,1823704.07,233763025.26,128.18,multiply,BTC,2019-12-28
948,1577577600,135.93,129.27,128.18,2556094.92,344231138.15,134.67,multiply,BTC,2019-12-29
949,1577664000,133.33,129.57,134.67,2689699.45,353560386.98,131.45,multiply,BTC,2019-12-30
950,1577750400,133.05,128.23,131.45,2215298.66,285823337.69,129.02,multiply,BTC,2019-12-31
951,1577836800,132.94,128.84,129.02,1565121.77,204356870.2,130.57,multiply,BTC,2020-01-01
952,1577923200,127.54,125.45,130.57,2263943.03,287644676.75,127.05,multiply,BTC,2020-01-02
953,1578009600,135.64,130.57,127.05,3363513.32,451528498.69,134.24,multiply,BTC,2020-01-03
954,1578096000,136.56,133.47,134.24,1890626.05,253723528.41,134.2,multiply,BTC,2020-01-04
955,1578182400,136.53,133.58,134.2,2230689.76,302251466.14,135.5,multiply,BTC,2020-01-05
956,1578268800,146.48,142.37,135.5,2938882.86,423649231.45,144.15,multiply,BTC,2020-01-06
957,1578355200,151.7,142.89,144.15,3570197.83,510138083.37,142.89,multiply,BTC,2020-01-07
958,1578441600,141.11,136.12,142.89,4119909.22,578716722.57,140.47,multiply,BTC,2020-01-08
959,1578528000,140.17,135.24,140.47,2574992.16,354683815.63,137.74,multiply,BTC,2020-01-09
960,1578614400,148.0,143.0,137.74,3139152.22,454563935.2,144.8,multiply,BTC,2020-01-10
961,1578700800,144.84,140.51,144.8,2603639.59,371061707.86,142.52,multiply,BTC,2020-01-11
962,1578787200,146.69,144.16,142.52,1984784.04,290506599.97,146.37,multiply,BTC,2020-01-12
963,1578873600,146.65,142.43,146.37,2021721.35,290088936.06,143.49,multiply,BTC,2020-01-13
964,1578960000,169.63,152.69,143.49,6955259.26,1152190450.5,165.66,multiply,BTC,2020-01-14
965,1579046400,171.33,162.34,165.66,5196037.72,862754656.84,166.04,multiply,BTC,2020-01-15
966,1579132800,166.89,160.62,166.04,3214484.72,527507989.45,164.1,multiply,BTC,2020-01-16
967,1579219200,174.34,166.24,164.1,4516472.6,767710921.71,169.98,multiply,BTC,2020-01-17
968,1579305600,179.52,166.69,169.98,4982054.44,866424830.99,173.91,multiply,BTC,2020-01-18
969,1579392000,171.09,164.3,173.91,3968902.88,662472107.99,166.92,multiply,BTC,2020-01-19
970,1579478400,168.97,162.92,166.92,2168408.26,361336568.0,166.64,multiply,BTC,2020-01-20
971,1579564800,171.09,166.56,166.64,2189523.43,370220822.27,169.09,multiply,BTC,2020-01-21
972,1579651200,170.22,165.28,169.09,1795345.1,301566807.31,167.97,multiply,BTC,2020-01-22
973,1579737600,164.02,160.41,167.97,2377112.52,386312306.91,162.51,multiply,BTC,2020-01-23
974,1579824000,163.75,158.77,162.51,2324168.65,377435884.53,162.4,multiply,BTC,2020-01-24
975,1579910400,161.58,158.4,162.4,1384665.6,222457869.05,160.66,multiply,BTC,2020-01-25
976,1579996800,168.18,164.74,160.66,1743010.32,292233443.69,167.66,multiply,BTC,2020-01-26
977,1580083200,173.89,169.52,167.66,2452800.32,416247047.32,169.7,multiply,BTC,2020-01-27
978,1580169600,180.98,175.63,169.7,3238454.78,569377601.02,175.82,multiply,BTC,2020-01-28
979,1580256000,177.09,173.28,175.82,2293380.33,397823150.89,173.47,multiply,BTC,2020-01-29
980,1580342400,186.7,175.97,173.47,3066710.35,565568199.28,184.42,multiply,BTC,2020-01-30
981,1580428800,182.64,177.5,184.42,2714562.26,487674049.61,179.65,multiply,BTC,2020-01-31
982,1580515200,186.09,179.81,179.65,2166242.99,397838510.97,183.65,multiply,BTC,2020-02-01
983,1580601600,190.7,181.27,183.65,3851746.39,725534844.29,188.37,multiply,BTC,2020-02-02
984,1580688000,190.7,186.8,188.37,2889055.05,547997589.0,189.68,multiply,BTC,2020-02-03
985,1580774400,188.76,184.63,189.68,2718810.77,512203474.25,188.39,multiply,BTC,2020-02-04
986,1580860800,205.78,196.65,188.39,3955322.74,806325046.18,203.86,multiply,BTC,2020-02-05
987,1580947200,214.34,205.65,203.86,4349177.44,925819964.93,212.87,multiply,BTC,2020-02-06
988,1581033600,223.83,213.82,212.87,3223801.5,719675881.29,223.24,multiply,BTC,2020-02-07
989,1581120000,228.75,218.65,223.24,3202425.6,714799127.35,223.21,multiply,BTC,2020-02-08
990,1581206400,232.11,226.52,223.21,2208722.68,505028036.14,228.65,multiply,BTC,2020-02-09
991,1581292800,224.76,217.76,228.65,2665253.24,594846674.44,223.19,multiply,BTC,2020-02-10
992,1581379200,239.59,229.62,223.19,3970106.08,943842318.04,237.74,multiply,BTC,2020-02-11
993,1581465600,276.91,239.45,237.74,6162261.7,1638802974.73,265.94,multiply,BTC,2020-02-12
994,1581552000,273.74,258.19,265.94,5252002.2,1410279798.58,268.52,multiply,BTC,2020-02-13
995,1581638400,286.88,266.78,268.52,4264466.83,1218082692.61,285.64,multiply,BTC,2020-02-14
996,1581724800,275.67,263.48,285.64,4640538.98,1228225789.25,264.67,multiply,BTC,2020-02-15
997,1581811200,270.87,244.66,264.67,4751288.67,1235093246.39,259.95,multiply,BTC,2020-02-16
998,1581897600,268.27,241.79,259.95,5155249.75,1379015768.38,267.5,multiply,BTC,2020-02-17
999,1581984000,290.0,274.93,267.5,5131089.38,1452489694.04,283.08,multiply,BTC,2020-02-18
1000,1582070400,270.88,256.96,283.08,3119006.38,807153589.68,258.79,multiply,BTC,2020-02-19
1001,1582156800,263.19,249.64,258.79,3750954.18,966650959.83,257.71,multiply,BTC,2020-02-20
1002,1582243200,266.98,257.48,257.71,3434048.33,912166977.09,265.62,multiply,BTC,2020-02-21
1003,1582329600,265.77,259.49,265.62,1742726.37,456762597.05,262.1,multiply,BTC,2020-02-22
1004,1582416000,275.58,269.39,262.1,2618558.08,721610483.07,275.58,multiply,BTC,2020-02-23
1005,1582502400,268.57,261.9,275.58,1777330.6,472525409.3,265.86,multiply,BTC,2020-02-24
1006,1582588800,257.03,246.6,265.86,3217338.12,793992744.73,246.79,multiply,BTC,2020-02-25
1007,1582675200,234.61,218.43,246.79,5096383.71,1141439327.42,223.97,multiply,BTC,2020-02-26
1008,1582761600,234.92,217.36,223.97,4720134.84,1074277672.87,227.59,multiply,BTC,2020-02-27
1009,1582848000,229.75,220.69,227.59,4201511.4,956885208.27,227.75,multiply,BTC,2020-02-28
1010,1582934400,227.14,217.91,227.75,5265472.33,1147393678.32,217.91,multiply,BTC,2020-02-29
1011,1583020800,222.71,214.93,217.91,4074524.49,889328823.45,218.27,multiply,BTC,2020-03-01
1012,1583107200,234.41,226.74,218.27,4139639.56,960775712.96,232.09,multiply,BTC,2020-03-02
1013,1583193600,229.13,222.91,232.09,4603088.97,1030922185.77,223.96,multiply,BTC,2020-03-03
1014,1583280000,227.5,222.5,223.96,3477977.96,782099795.13,224.87,multiply,BTC,2020-03-04
1015,1583366400,233.59,227.14,224.87,3489257.08,798259018.15,228.78,multiply,BTC,2020-03-05
1016,1583452800,245.77,230.84,228.78,3861984.61,948818789.11,245.68,multiply,BTC,2020-03-06
1017,1583539200,244.59,237.11,245.68,3915114.36,930388899.37,237.64,multiply,BTC,2020-03-07
1018,1583625600,215.06,197.74,237.64,4423300.22,883552623.46,199.75,multiply,BTC,2020-03-08
1019,1583712000,207.83,196.31,199.75,4444746.76,902545227.85,203.06,multiply,BTC,2020-03-09
1020,1583798400,202.97,198.0,203.06,4487519.67,900211302.18,200.6,multiply,BTC,2020-03-10
1021,1583884800,203.16,190.05,200.6,4427030.32,862475052.76,194.82,multiply,BTC,2020-03-11
